,make,model,engine_size,transmission,cylinders,fuel_consumption_city,fuel_consumption_hwy,fuel_consumption_comb,emissions
2819,PORSCHE,911 GT3,3.8,AM7,6.0,16.0,11.5,14.0,324.3333333333333
2820,PORSCHE,911 GT3,4.0,AM7,6.0,15.8,11.649999999999999,13.9,324.0
2821,PORSCHE,911 GT3,4.0,M6,6.0,18.0,11.5,15.1,352.0
2822,PORSCHE,911 GT3 RS,4.0,AM7,6.0,16.1,12.2,14.4,335.0
2823,PORSCHE,911 GT3 Touring,4.0,M6,6.0,16.4,11.2,14.1,334.0
2824,PORSCHE,911 GT3RS,4.0,AM7,6.0,16.3,11.8,14.3,334.0
2825,PORSCHE,911 Speedster,4.0,M6,6.0,17.4,12.4,15.1,350.0
2826,PORSCHE,911 TARGA 4,3.0,AM7,6.0,10.9,8.4,9.8,228.0
2827,PORSCHE,911 TARGA 4,3.0,M7,6.0,12.2,8.5,10.5,246.0
2828,PORSCHE,911 TARGA 4,3.4,AM7,6.0,12.3,8.9,10.8,250.5
2829,PORSCHE,911 TARGA 4,3.4,M7,6.0,12.9,9.0,11.1,258.0
2830,PORSCHE,911 TARGA 4 GTS,3.0,AM7,6.0,12.1,9.2,10.8,251.0
2831,PORSCHE,911 TARGA 4 GTS,3.0,M7,6.0,13.2,9.2,11.4,266.0
2832,PORSCHE,911 TARGA 4S,3.0,AM7,6.0,11.1,8.6,10.0,233.0
2833,PORSCHE,911 TARGA 4S,3.0,M7,6.0,12.2,8.5,10.5,246.0
2834,PORSCHE,911 TARGA 4S,3.8,AM7,6.0,12.8,9.3,11.2,259.0
2835,PORSCHE,911 TARGA 4S,3.8,M7,6.0,13.1,9.2,11.4,264.5
2836,PORSCHE,911 TURBO,3.8,AM7,6.0,13.26,9.719999999999999,11.7,271.6
2837,PORSCHE,911 TURBO CABRIOLET,3.8,AM7,6.0,13.26,9.719999999999999,11.7,272.0
2838,PORSCHE,911 TURBO S,3.8,AM7,6.0,13.26,9.719999999999999,11.7,271.6
2839,PORSCHE,911 TURBO S CABRIOLET,3.8,AM7,6.0,13.26,9.719999999999999,11.7,272.0
2840,PORSCHE,911 TURBO S EXCLUSIVE,3.8,AM7,6.0,13.8,10.3,12.3,285.0
2841,PORSCHE,911 Targa 4,3.0,AM7,6.0,10.9,8.4,9.8,228.0
2842,PORSCHE,911 Targa 4,3.0,M7,6.0,12.2,8.5,10.5,246.0
2843,PORSCHE,911 Targa 4 GTS,3.0,AM7,6.0,12.1,9.2,10.8,251.0
2844,PORSCHE,911 Targa 4 GTS,3.0,M7,6.0,13.2,9.2,11.4,266.0
2845,PORSCHE,911 Targa 4S,3.0,AM7,6.0,11.1,8.6,10.0,233.0
2846,PORSCHE,911 Targa 4S,3.0,M7,6.0,12.2,8.5,10.5,246.0
2847,PORSCHE,911 Turbo,3.8,AM7,6.0,12.6,9.9,11.4,266.0
2848,PORSCHE,911 Turbo Cabriolet,3.8,AM7,6.0,12.7,9.9,11.4,267.0
2849,PORSCHE,911 Turbo S,3.8,AM7,6.0,12.6,9.9,11.4,266.0
2850,PORSCHE,911 Turbo S Cabriolet,3.8,AM7,6.0,12.7,9.9,11.4,267.0
2851,PORSCHE,911 Turbo S Exclusive Cabriolet,3.8,AM7,6.0,14.3,10.9,12.7,297.0
2852,PORSCHE,BOXSTER,2.0,AM7,4.0,10.5,8.0,9.4,219.0
2853,PORSCHE,BOXSTER,2.0,M6,4.0,11.0,8.3,9.8,229.0
2854,PORSCHE,BOXSTER,2.7,AM7,6.0,10.699999999999998,7.400000000000001,9.2,213.66666666666666
2855,PORSCHE,BOXSTER,2.7,M6,6.0,11.5,7.900000000000001,9.9,229.33333333333334
2856,PORSCHE,BOXSTER GTS,2.5,AM7,4.0,11.8,9.2,10.6,249.0
2857,PORSCHE,BOXSTER GTS,2.5,M6,4.0,12.3,9.4,11.0,257.0
2858,PORSCHE,BOXSTER GTS,3.4,AM7,6.0,10.9,7.7,9.5,220.0
2859,PORSCHE,BOXSTER GTS,3.4,M6,6.0,12.1,8.9,10.7,248.0
2860,PORSCHE,BOXSTER S,2.5,AM7,4.0,11.0,8.4,9.9,230.0
2861,PORSCHE,BOXSTER S,2.5,M6,4.0,12.1,9.0,10.7,249.0
2862,PORSCHE,BOXSTER S,3.4,AM7,6.0,11.300000000000002,7.900000000000001,9.8,226.66666666666666
2863,PORSCHE,BOXSTER S,3.4,M6,6.0,11.9,8.6,10.4,241.0
2864,PORSCHE,BOXSTER SPYDER,3.8,M6,6.0,13.1,9.9,11.6,272.0
2865,PORSCHE,Boxster,2.0,AM7,4.0,10.5,8.0,9.4,219.0
2866,PORSCHE,Boxster,2.0,M6,4.0,11.0,8.3,9.8,229.0
2867,PORSCHE,Boxster GTS,2.5,AM7,4.0,11.8,9.2,10.6,249.0
2868,PORSCHE,Boxster GTS,2.5,M6,4.0,12.3,9.4,11.0,257.0
2869,PORSCHE,Boxster S,2.5,AM7,4.0,11.1,8.4,9.9,231.0
2870,PORSCHE,Boxster S,2.5,M6,4.0,12.1,9.0,10.7,249.0
2871,PORSCHE,CAYENNE,3.6,A8,6.0,13.35,9.825,11.8,275.75
2872,PORSCHE,CAYENNE,3.6,M6,6.0,15.8,10.9,13.6,313.0
2873,PORSCHE,CAYENNE DIESEL (modified),3.0,A8,6.0,11.6,8.200000000000001,10.066666666666666,274.6666666666667
2874,PORSCHE,CAYENNE GTS,3.6,A8,6.0,14.6,10.4,12.666666666666666,297.3333333333333
2875,PORSCHE,CAYENNE GTS,4.8,A8,8.0,16.7,11.5,14.4,338.0
2876,PORSCHE,CAYENNE PLATINUM,3.6,A8,6.0,13.6,10.2,12.1,281.0
2877,PORSCHE,CAYENNE S,3.6,A8,6.0,14.1,9.6,12.1,283.5
2878,PORSCHE,CAYENNE S,4.8,A8,8.0,15.5,10.7,13.2,310.0
2879,PORSCHE,CAYENNE S HYBRID,3.0,A8,6.0,11.8,9.9,10.9,251.0
2880,PORSCHE,CAYENNE TURBO,4.8,A8,8.0,16.62,11.16,14.16,331.0
2881,PORSCHE,CAYENNE TURBO S,4.8,A8,8.0,17.075,11.375,14.5,340.5
2882,PORSCHE,CAYMAN,2.0,AM7,4.0,10.5,8.0,9.4,219.0
2883,PORSCHE,CAYMAN,2.0,M6,4.0,11.0,8.3,9.8,229.0
2884,PORSCHE,CAYMAN,2.7,AM7,6.0,10.699999999999998,7.400000000000001,9.2,213.66666666666666
2885,PORSCHE,CAYMAN,2.7,M6,6.0,11.5,7.900000000000001,9.9,229.33333333333334
2886,PORSCHE,CAYMAN GT4,3.8,M6,6.0,13.3,10.1,11.8,277.0
2887,PORSCHE,CAYMAN GTS,2.5,AM7,4.0,11.8,9.2,10.6,249.0
2888,PORSCHE,CAYMAN GTS,2.5,M6,4.0,12.3,9.4,11.0,257.0
2889,PORSCHE,CAYMAN GTS,3.4,AM7,6.0,10.9,7.7,9.5,220.0
2890,PORSCHE,CAYMAN GTS,3.4,M6,6.0,12.1,8.9,10.7,248.0
2891,PORSCHE,CAYMAN S,2.5,AM7,4.0,11.0,8.4,9.9,230.0
2892,PORSCHE,CAYMAN S,2.5,M6,4.0,12.1,9.0,10.7,249.0
2893,PORSCHE,CAYMAN S,3.4,AM7,6.0,11.300000000000002,7.900000000000001,9.8,226.66666666666666
2894,PORSCHE,CAYMAN S,3.4,M6,6.0,11.9,8.6,10.4,241.0
2895,PORSCHE,Cayenne,3.0,AS8,6.0,12.5,10.15,11.45,267.0
2896,PORSCHE,Cayenne S,2.9,AS8,6.0,13.0,10.45,11.850000000000001,276.5
2897,PORSCHE,Cayenne Turbo,4.0,AS8,8.0,15.6,12.4,14.1,329.0
2898,PORSCHE,Cayman,2.0,AM7,4.0,10.5,8.0,9.4,219.0
2899,PORSCHE,Cayman,2.0,M6,4.0,11.0,8.3,9.8,229.0
2900,PORSCHE,Cayman GTS,2.5,AM7,4.0,11.8,9.2,10.6,249.0
2901,PORSCHE,Cayman GTS,2.5,M6,4.0,12.3,9.4,11.0,257.0
2902,PORSCHE,Cayman S,2.5,AM7,4.0,11.1,8.4,9.9,231.0
2903,PORSCHE,Cayman S,2.5,M6,4.0,12.1,9.0,10.7,249.0
2904,PORSCHE,MACAN,2.0,A7,4.0,11.6,9.3,10.6,248.0
2905,PORSCHE,MACAN GTS,3.0,A7,6.0,13.8,10.3,12.3,287.0
2906,PORSCHE,MACAN S,3.0,A7,6.0,13.7,10.3,12.2,284.0
2907,PORSCHE,MACAN TURBO,3.6,A7,6.0,14.2,10.1,12.3,286.0
2908,PORSCHE,MACAN TURBO KIT,3.6,A7,6.0,14.1,10.1,12.3,286.0
2909,PORSCHE,Macan,2.0,AM7,4.0,12.2,10.2,11.3,264.0
2910,PORSCHE,Macan S,3.0,AM7,6.0,12.9,10.2,11.7,272.0
2911,PORSCHE,PANAMERA,3.0,AM8,6.0,11.0,8.3,9.8,229.0
2912,PORSCHE,PANAMERA,3.6,AM7,6.0,12.9,8.4,10.9,252.33333333333334
2913,PORSCHE,PANAMERA 4,3.0,AM8,6.0,11.3,8.6,10.1,235.0
2914,PORSCHE,PANAMERA 4,3.6,AM7,6.0,13.1,8.7,11.1,257.3333333333333
2915,PORSCHE,PANAMERA 4 EXECUTIVE,3.0,AM8,6.0,11.3,8.6,10.1,235.0
2916,PORSCHE,PANAMERA 4 ST,3.0,AM8,6.0,11.5,9.0,10.4,242.0
2917,PORSCHE,PANAMERA 4S,2.9,AM8,6.0,11.3,8.5,10.1,235.0
2918,PORSCHE,PANAMERA 4S,3.0,AM7,6.0,13.4,8.8,11.366666666666667,263.0
2919,PORSCHE,PANAMERA 4S EXECUTIVE,2.9,AM8,6.0,11.3,8.5,10.1,235.0
2920,PORSCHE,PANAMERA 4S EXECUTIVE,3.0,AM7,6.0,13.699999999999998,8.9,11.5,266.3333333333333
2921,PORSCHE,PANAMERA 4S ST,2.9,AM8,6.0,12.1,9.0,10.7,249.0
2922,PORSCHE,PANAMERA GTS,4.8,AM7,8.0,15.1,9.7,12.699999999999998,294.0
2923,PORSCHE,PANAMERA S,3.0,AM7,6.0,13.4,8.8,11.366666666666667,263.0
2924,PORSCHE,PANAMERA TURBO,4.0,AM8,8.0,12.8,9.2,11.2,261.0
2925,PORSCHE,PANAMERA TURBO,4.8,AM7,8.0,15.300000000000002,9.7,12.800000000000002,296.0
2926,PORSCHE,PANAMERA TURBO EXECUTIVE,4.0,AM8,8.0,12.8,9.2,11.2,261.0
2927,PORSCHE,PANAMERA TURBO EXECUTIVE,4.8,AM7,8.0,15.4,9.8,12.9,299.0
2928,PORSCHE,PANAMERA TURBO S,4.8,AM7,8.0,15.3,9.7,12.8,297.0
2929,PORSCHE,PANAMERA TURBO S EXECUTIVE,4.8,AM7,8.0,15.4,9.8,12.9,300.0
2930,PORSCHE,PANAMERA TURBO ST,4.0,AM8,8.0,13.4,10.1,11.9,279.0
2931,PORSCHE,Panamera,3.0,AM8,6.0,12.4,8.7,10.7,250.0
2932,PORSCHE,Panamera 4,3.0,AM8,6.0,12.4,9.0,10.9,253.0
2933,PORSCHE,Panamera 4 Executive,3.0,AM8,6.0,12.4,9.0,10.9,253.0
2934,PORSCHE,Panamera 4 ST,3.0,AM8,6.0,12.2,8.9,10.7,250.0
2935,PORSCHE,Panamera 4S,2.9,AM8,6.0,13.1,8.9,11.2,261.0
2936,PORSCHE,Panamera 4S Executive,2.9,AM8,6.0,13.1,8.9,11.2,261.0
2937,PORSCHE,Panamera 4S ST,2.9,AM8,6.0,13.1,9.8,11.6,273.0
2938,PORSCHE,Panamera GTS,4.0,AM8,8.0,14.5,10.2,12.6,295.0
2939,PORSCHE,Panamera GTS ST,4.0,AM8,8.0,15.7,10.5,13.4,313.0
2940,PORSCHE,Panamera Turbo,4.0,AM8,8.0,12.8,9.2,11.2,261.0
2941,PORSCHE,Panamera Turbo Executive,4.0,AM8,8.0,12.8,9.2,11.2,261.0
2942,PORSCHE,Panamera Turbo ST,4.0,AM8,8.0,13.4,10.1,11.9,279.0
2943,RAM,1500,3.6,A8,6.0,13.9,9.5,11.9,274.0
2944,RAM,1500,5.7,A6,8.0,17.0,12.0,14.8,346.0
2945,RAM,1500,5.7,A8,8.0,15.95,10.75,13.6,319.5
2946,RAM,1500 (MDS),5.7,A6,8.0,17.1,12.0,14.800000000000002,342.6666666666667
2947,RAM,1500 (MDS),5.7,A8,8.0,15.766666666666666,10.9,13.6,315.0
2948,RAM,1500 4X4,3.6,A8,6.0,14.6,10.1,12.6,290.0
2949,RAM,1500 4X4,5.7,A6,8.0,18.1,13.0,15.850000000000001,371.5
2950,RAM,1500 4X4,5.7,A8,8.0,16.1,11.25,13.899999999999999,326.5
2951,RAM,1500 4X4 (MDS),5.7,A6,8.0,17.666666666666668,12.699999999999998,15.4,356.6666666666667
2952,RAM,1500 4X4 (MDS),5.7,A8,8.0,16.233333333333334,11.5,14.1,326.0
2953,RAM,1500 4X4 DIESEL,3.0,A8,6.0,12.1,8.8,10.6,286.0
2954,RAM,1500 4X4 ECODIESEL,3.0,A8,6.0,12.2,8.8,10.7,286.75
2955,RAM,1500 4X4 EcoDiesel,3.0,A8,6.0,11.1,8.0,9.7,260.0
2956,RAM,1500 4X4 FFV,3.6,A8,6.0,17.57,12.360000000000003,15.239999999999998,292.8
2957,RAM,1500 4X4 eTorque,3.6,A8,6.0,12.2,9.7,11.1,260.0
2958,RAM,1500 4X4 eTorque,5.7,A8,8.0,14.25,11.0,12.850000000000001,300.5
2959,RAM,1500 Classic,3.6,A8,6.0,13.9,9.6,11.9,280.0
2960,RAM,1500 Classic,5.7,A6,8.0,17.0,12.0,14.8,346.0
2961,RAM,1500 Classic,5.7,A8,8.0,15.7,11.0,13.6,319.0
2962,RAM,1500 Classic 4X4,3.6,A8,6.0,14.5,10.2,12.6,294.0
2963,RAM,1500 Classic 4X4,5.7,A6,8.0,18.7,13.3,16.3,382.0
2964,RAM,1500 Classic 4X4,5.7,A8,8.0,16.15,11.55,14.05,329.0
2965,RAM,1500 Classic 4X4 EcoDiesel,3.0,A8,6.0,12.3,8.8,10.8,289.0
2966,RAM,1500 Classic 4X4 FFV,3.6,A8,6.0,17.6,12.45,15.3,297.0
2967,RAM,1500 Classic EcoDiesel,3.0,A8,6.0,11.8,8.6,10.4,278.0
2968,RAM,1500 Classic FFV,3.6,A8,6.0,16.8,11.7,14.45,281.5
2969,RAM,1500 DIESEL,3.0,A8,6.0,11.6,8.4,10.2,275.0
2970,RAM,1500 ECODIESEL,3.0,A8,6.0,11.675,8.5,10.274999999999999,275.25
2971,RAM,1500 ECODIESEL HFE,3.0,A8,6.0,11.3,8.0,9.8,264.5
2972,RAM,1500 EcoDiesel,3.0,A8,6.0,10.5,7.3,9.0,243.0
2973,RAM,1500 FFV,3.6,A8,6.0,16.71,11.609999999999998,14.390000000000004,277.0
2974,RAM,1500 HFE,3.6,A8,6.0,12.9,9.3,11.300000000000002,261.3333333333333
2975,RAM,1500 HFE eTorque,3.6,A8,6.0,11.6,9.0,10.4,245.5
2976,RAM,1500 eTorque,3.6,A8,6.0,11.9,9.4,10.8,253.0
2977,RAM,1500 eTorque,5.7,A8,8.0,14.1,10.3,12.4,290.0
2978,RAM,CARGO VAN FFV,3.6,A6,6.0,15.950000000000001,10.899999999999999,13.65,258.0
2979,RAM,PROMASTER CITY,2.4,A9,4.0,11.2,8.2,9.85,230.0
2980,RAM,ProMaster City,2.4,A9,4.0,11.2,8.3,9.9,232.0
2981,ROLLS-ROYCE,Cullinan,6.7,AS8,12.0,20.05,11.95,16.4,384.0
2982,ROLLS-ROYCE,Cullinan Black Badge,6.7,AS8,12.0,20.1,12.1,16.5,386.0
2983,ROLLS-ROYCE,DAWN,6.6,AS8,12.0,20.15,12.8,16.85,393.5
2984,ROLLS-ROYCE,Dawn,6.6,AS8,12.0,20.35,13.05,17.05,398.5
2985,ROLLS-ROYCE,GHOST,6.6,A8,12.0,19.1,12.3,16.0,368.0
2986,ROLLS-ROYCE,GHOST,6.6,AS8,12.0,19.675,12.6,16.475,382.5
2987,ROLLS-ROYCE,GHOST EWB,6.6,A8,12.0,19.1,12.3,16.0,368.0
2988,ROLLS-ROYCE,GHOST EWB,6.6,AS8,12.0,19.675,12.6,16.475,382.5
2989,ROLLS-ROYCE,Ghost,6.6,AS8,12.0,20.35,13.05,17.05,398.5
2990,ROLLS-ROYCE,Ghost EWB,6.6,AS8,12.0,20.35,13.05,17.05,398.5
2991,ROLLS-ROYCE,PHANTOM,6.7,A8,12.0,20.7,12.8,17.1,393.0
2992,ROLLS-ROYCE,PHANTOM,6.7,AS8,12.0,20.625,12.624999999999998,17.025,396.5
2993,ROLLS-ROYCE,PHANTOM COUPE,6.7,A8,12.0,20.7,12.8,17.1,393.0
2994,ROLLS-ROYCE,PHANTOM COUPE,6.7,AS8,12.0,20.833333333333332,12.699999999999998,17.166666666666668,399.6666666666667
2995,ROLLS-ROYCE,PHANTOM DROPHEAD COUPE,6.7,A8,12.0,20.7,12.7,17.1,393.0
2996,ROLLS-ROYCE,PHANTOM DROPHEAD COUPE,6.7,AS8,12.0,20.666666666666668,12.866666666666667,17.166666666666668,400.3333333333333
2997,ROLLS-ROYCE,PHANTOM EWB,6.7,A8,12.0,20.7,12.7,17.1,393.0
2998,ROLLS-ROYCE,PHANTOM EWB,6.7,AS8,12.0,20.525,12.725,17.025,396.75
2999,ROLLS-ROYCE,Phantom,6.7,AS8,12.0,20.0,11.8,16.3,382.0
3000,ROLLS-ROYCE,Phantom EWB,6.7,AS8,12.0,20.0,11.8,16.3,382.0
3001,ROLLS-ROYCE,WRAITH,6.6,A8,12.0,18.7,11.8,15.6,359.0
3002,ROLLS-ROYCE,WRAITH,6.6,AS8,12.0,19.025,12.25,15.975,372.25
3003,ROLLS-ROYCE,Wraith,6.6,AS8,12.0,19.6,12.850000000000001,16.55,387.5
3004,SCION,FR-S,2.0,AS6,4.0,9.6,7.0,8.4,194.33333333333334
3005,SCION,FR-S,2.0,M6,4.0,10.9,7.866666666666667,9.566666666666668,221.0
3006,SCION,iM,1.8,CVT,4.0,8.3,6.3,7.4,173.0
3007,SCION,iM,1.8,M6,4.0,8.6,6.6,7.7,180.0
3008,SCION,iQ,1.3,CVT,4.0,6.55,6.0,6.300000000000001,145.0
3009,SCION,tC,2.5,AS6,4.0,10.2,7.566666666666666,9.0,208.33333333333334
3010,SCION,tC,2.5,M6,4.0,10.2,7.666666666666667,9.0,208.0
3011,SCION,xB,2.4,AS4,4.0,10.9,8.55,9.850000000000001,226.5
3012,SCION,xB,2.4,M5,4.0,10.850000000000001,8.55,9.850000000000001,226.5
3013,SCION,xD,1.8,A4,4.0,8.8,7.1,8.0,184.0
3014,SCION,xD,1.8,M5,4.0,8.6,7.1,7.9,182.0
3015,SMART,FORTWO CABRIOLET,0.9,AM6,3.0,7.25,6.199999999999999,6.800000000000001,154.5
3016,SMART,FORTWO CABRIOLET,1.0,AM5,3.0,6.85,5.95,6.45,148.5
3017,SMART,FORTWO COUPE,0.9,AM6,3.0,7.5,6.1,6.9,157.0
3018,SMART,FORTWO COUPE,1.0,AM5,3.0,6.85,5.95,6.45,148.5
3019,SRT,VIPER COUPE,8.4,M6,10.0,20.0,13.0,16.9,389.0
3020,SRT,VIPER GTS COUPE,8.4,M6,10.0,20.0,13.0,16.9,389.0
3021,SUBARU,Ascent AWD,2.4,CVT,4.0,11.6,9.0,10.4,244.0
3022,SUBARU,BRZ,2.0,AS6,4.0,9.657142857142858,7.128571428571429,8.528571428571428,198.0
3023,SUBARU,BRZ,2.0,M6,4.0,11.071428571428571,8.042857142857144,9.728571428571428,226.42857142857142
3024,SUBARU,BRZ tS,2.0,M6,4.0,11.6,8.6,10.2,239.0
3025,SUBARU,CROSSTREK AWD,2.0,CVT,4.0,8.95,7.2,8.149999999999999,190.5
3026,SUBARU,CROSSTREK AWD,2.0,M5,4.0,10.3,7.8,9.2,216.0
3027,SUBARU,CROSSTREK AWD,2.0,M6,4.0,10.5,8.1,9.4,220.0
3028,SUBARU,Crosstrek AWD,2.0,CVT,4.0,8.65,7.1,8.0,186.5
3029,SUBARU,Crosstrek AWD,2.0,M6,4.0,10.5,8.1,9.4,220.0
3030,SUBARU,FORESTER AWD,2.0,CVT,4.0,10.2,8.56,9.459999999999999,220.4
3031,SUBARU,FORESTER AWD,2.5,CVT,4.0,9.440000000000001,7.4399999999999995,8.559999999999999,198.8
3032,SUBARU,FORESTER AWD,2.5,M6,4.0,10.78,8.34,9.66,225.4
3033,SUBARU,Forester AWD,2.5,CVT,4.0,9.0,7.2,8.2,192.0
3034,SUBARU,IMPREZA 4-DOOR AWD,2.0,CVT,4.0,8.3,6.4,7.5,174.0
3035,SUBARU,IMPREZA 4-DOOR AWD,2.0,M5,4.0,10.0,7.5,8.9,208.0
3036,SUBARU,IMPREZA 5-DOOR AWD,2.0,CVT,4.0,8.4,6.5,7.5,176.0
3037,SUBARU,IMPREZA 5-DOOR AWD,2.0,M5,4.0,10.1,7.7,9.0,211.0
3038,SUBARU,IMPREZA AWD,2.0,CVT,4.0,8.566666666666666,6.466666666666666,7.666666666666667,177.0
3039,SUBARU,IMPREZA AWD,2.0,M5,4.0,9.533333333333333,7.033333333333334,8.433333333333332,195.33333333333334
3040,SUBARU,IMPREZA AWD,2.5,M5,4.0,12.6,9.5,11.2,258.0
3041,SUBARU,IMPREZA AWD,2.5,M6,4.0,14.2,10.4,12.5,288.0
3042,SUBARU,IMPREZA WAGON AWD,2.0,CVT,4.0,8.566666666666666,6.466666666666666,7.666666666666667,177.0
3043,SUBARU,IMPREZA WAGON AWD,2.0,M5,4.0,9.533333333333333,7.033333333333334,8.433333333333332,195.33333333333334
3044,SUBARU,IMPREZA WAGON AWD,2.5,M5,4.0,12.6,9.5,11.2,258.0
3045,SUBARU,IMPREZA WAGON AWD,2.5,M6,4.0,14.2,10.4,12.5,288.0
3046,SUBARU,Impreza 4-Door AWD,2.0,CVT,4.0,8.3,6.4,7.5,174.0
3047,SUBARU,Impreza 4-Door AWD,2.0,M5,4.0,10.1,7.55,8.95,209.5
3048,SUBARU,Impreza 5-Door AWD,2.0,CVT,4.0,8.4,6.6,7.6,177.5
3049,SUBARU,Impreza 5-Door AWD,2.0,M5,4.0,10.1,7.7,9.0,211.0
3050,SUBARU,LEGACY AWD,2.5,CVT,4.0,9.26,6.859999999999999,8.2,190.4
3051,SUBARU,LEGACY AWD,2.5,M6,4.0,10.850000000000001,7.925000000000001,9.55,221.5
3052,SUBARU,LEGACY AWD,3.6,AS5,6.0,13.3,9.5,11.6,267.0
3053,SUBARU,LEGACY AWD,3.6,CVT,6.0,11.9,8.25,10.25,239.0
3054,SUBARU,Legacy AWD,2.4,CVT,4.0,9.9,7.3,8.7,205.0
3055,SUBARU,Legacy AWD,2.5,CVT,4.0,9.05,6.85,8.05,189.0
3056,SUBARU,Legacy AWD,3.6,CVT,6.0,11.9,8.3,10.3,241.0
3057,SUBARU,OUTBACK AWD,2.5,CVT,4.0,9.46,7.32,8.5,198.0
3058,SUBARU,OUTBACK AWD,2.5,M6,4.0,10.95,8.3,9.75,226.25
3059,SUBARU,OUTBACK AWD,3.6,AS5,6.0,13.4,9.7,11.7,269.0
3060,SUBARU,OUTBACK AWD,3.6,CVT,6.0,12.0,8.649999999999999,10.5,245.5
3061,SUBARU,Outback AWD,2.4,CVT,4.0,10.1,7.9,9.1,213.0
3062,SUBARU,Outback AWD,2.5,CVT,4.0,9.2,7.199999999999999,8.35,195.0
3063,SUBARU,Outback AWD,3.6,CVT,6.0,12.0,8.7,10.5,247.0
3064,SUBARU,TRIBECA AWD,3.6,AS5,6.0,14.7,11.1,13.1,301.0
3065,SUBARU,WRX,2.0,CVT,4.0,12.45,9.45,11.149999999999999,254.5
3066,SUBARU,WRX,2.0,M6,4.0,11.2,8.350000000000001,9.9,229.0
3067,SUBARU,WRX,2.5,M6,4.0,13.8,10.2,12.2,283.0
3068,SUBARU,WRX AWD,2.0,CVT,4.0,12.65,9.625,11.274999999999999,257.5
3069,SUBARU,WRX AWD,2.0,M6,4.0,11.3,8.5,10.025,235.25
3070,SUBARU,WRX AWD,2.5,M6,4.0,13.8,10.2,12.2,285.0
3071,SUBARU,WRX STI AWD,2.5,M6,4.0,14.233333333333334,10.666666666666666,12.633333333333333,294.6666666666667
3072,SUBARU,WRX STI AWD TYPE RA,2.5,M6,4.0,14.3,10.9,12.8,296.0
3073,SUBARU,XV CROSSTREK AWD,2.0,CVT,4.0,9.233333333333334,7.066666666666666,8.233333333333334,191.0
3074,SUBARU,XV CROSSTREK AWD,2.0,M5,4.0,10.2,7.8,9.133333333333333,211.66666666666666
3075,SUBARU,XV CROSSTREK HYBRID AWD,2.0,CVT,4.0,7.966666666666666,7.0,7.566666666666666,175.0
3076,TOYOTA,4RUNNER (Part-Time 4WD),4.0,AS5,6.0,14.3,11.1,12.9,297.0
3077,TOYOTA,4RUNNER 4WD,4.0,AS5,6.0,14.26,11.44,13.0,301.4
3078,TOYOTA,4RUNNER 4WD (Part-Time 4WD),4.0,AS5,6.0,14.25,11.525,13.025000000000002,302.5
3079,TOYOTA,4Runner 4WD,4.0,AS5,6.0,14.55,12.2,13.5,314.5
3080,TOYOTA,4Runner 4WD (Part-Time 4WD),4.0,AS5,6.0,14.55,12.2,13.5,314.5
3081,TOYOTA,86,2.0,AS6,4.0,9.9,7.3,8.7,204.0
3082,TOYOTA,86,2.0,M6,4.0,11.275000000000002,8.3,9.9,232.0
3083,TOYOTA,AVALON,3.5,AS6,6.0,11.36,7.62,9.66,223.8
3084,TOYOTA,Avalon,3.5,AS8,6.0,10.9,7.6,9.4,220.0
3085,TOYOTA,C-HR,2.0,AS7,4.0,8.7,7.5,8.2,189.0
3086,TOYOTA,C-HR,2.0,CVT,4.0,8.7,7.5,8.2,189.0
3087,TOYOTA,CAMRY,2.5,AS6,4.0,9.600000000000001,6.824999999999999,8.35,193.25
3088,TOYOTA,CAMRY,2.5,AS8,4.0,8.1,5.7,6.9,164.0
3089,TOYOTA,CAMRY,3.5,AS6,6.0,11.025,7.75,9.55,221.25
3090,TOYOTA,CAMRY,3.5,AS8,6.0,10.5,7.1,9.0,210.0
3091,TOYOTA,CAMRY HYBRID LE,2.5,CVT,4.0,5.4,5.779999999999999,5.58,129.2
3092,TOYOTA,CAMRY HYBRID XLE/SE,2.5,CVT,4.0,5.66,5.92,5.779999999999999,134.6
3093,TOYOTA,CAMRY LE/SE,2.5,AS8,4.0,8.4,6.0,7.3,172.0
3094,TOYOTA,CAMRY XLE/XSE,2.5,AS8,4.0,8.5,6.1,7.4,173.0
3095,TOYOTA,CAMRY XSE,3.5,AS8,6.0,10.7,7.4,9.2,215.0
3096,TOYOTA,COROLLA,1.8,A4,4.0,8.6,6.5,7.633333333333333,177.0
3097,TOYOTA,COROLLA,1.8,CVT,4.0,8.15,6.32,7.32,170.3
3098,TOYOTA,COROLLA,1.8,M6,4.0,8.379999999999999,6.4,7.4799999999999995,173.6
3099,TOYOTA,COROLLA LE ECO (1-mode),1.8,CVT,4.0,7.74,5.719999999999999,6.839999999999999,159.6
3100,TOYOTA,COROLLA LE ECO (2-mode),1.8,CVT,4.0,7.840000000000001,6.1,7.0200000000000005,163.2
3101,TOYOTA,COROLLA MATRIX,1.8,A4,4.0,9.4,7.5,8.5,196.0
3102,TOYOTA,COROLLA MATRIX,1.8,M5,4.0,8.9,7.3,8.2,189.0
3103,TOYOTA,COROLLA iM,1.8,CVT,4.0,8.3,6.5,7.5,176.0
3104,TOYOTA,COROLLA iM,1.8,M6,4.0,8.8,6.8,7.9,185.0
3105,TOYOTA,Camry,2.5,AS8,4.0,8.1,5.7,6.9,164.0
